id,title,year,abstract,cited_by_count
https://openalex.org/W3082241546,Art and Money,2011,"This paper investigates the impact of equity markets and top incomes on art prices. Using a newly constructed art market index, we demonstrate that equity market returns have had a significant impact on the price level in the art market over the last two centuries. We also find evidence that an increase in income inequality may lead to higher prices for art. Finally, the results of Johansen's cointegration tests strongly suggest the existence of a long-run relation between top incomes and art prices.",245
https://openalex.org/W3083701543,Labor-Based Grading Contracts: Building Equity and Inclusion in the Compassionate Writing Classroom,2019,,245
https://openalex.org/W3123785267,The Sale of Assets to Manage Earnings in Japan,2003,"In this article we investigate Japanese managers’ use of income from the sale of fixed assets and marketable securities to manage earnings. The earnings management target examined is Japanese managers’ forecasts of current–year earnings. We find a negative relation between income from asset sales and management forecast error. When current reported operating income is below (above) management's forecast of operating income, firms increase (decrease) earnings through the sale of fixed assets and marketable securities. The results hold after controlling for expected future performance, debt–to–equity ratio, size, growth, and last year's income from asset sales.",245
https://openalex.org/W3124351713,Female leadership and gender equity: Evidence from plant closure,2014,,245
https://openalex.org/W3146615865,Intergovernmental Fiscal Transfers : Principles and Practice,2007,"The design of intergovernmental fiscal&#13;\n transfers has a strong bearing on efficiency and equity of&#13;\n public service provision and accountable local governance.&#13;\n This book provides a comprehensive one-stop window/source of&#13;\n materials to guide practitioners and scholars on design and&#13;\n worldwide practices in intergovernmental fiscal transfers&#13;\n and their implications for efficiency, and equity in public&#13;\n services provision as well as accountable governance.",245
https://openalex.org/W2005938225,Seasoned equity offerings: Quality of accounting information and expected flotation costs☆,2009,,244
https://openalex.org/W2012592775,Intergenerational equity and sustainability,2002,,244
https://openalex.org/W2030937327,Local Effects of Foreign Ownership in an Emerging Financial Market: Evidence from Qualified Foreign Institutional Investors in Taiwan,2009,"We examine the local effects of equity ownership by investors who are classified as qualified foreign institutional investors in Taiwan. Our empirical analyses reveal a pronounced foreign ownership effect, whereby stocks with high foreign ownership outperform stocks with low foreign ownership. The valuation effect is present even after controlling for firm export, size, or transparency levels. We pursue a performance‐based explanation for this effect and find that foreign ownership is strongly and positively associated with firm R&amp;D expenditures and contemporaneous and subsequent firm performance. Our evidence is consistent with foreign investors who enjoy a long‐run information advantage over domestic investors.",244
https://openalex.org/W2134862587,Gratitude and gratuity: a meta-analysis of research on the service-tipping relationship,2000,,244
https://openalex.org/W3112179824,The COVID-19 vaccines rush: participatory community engagement matters more than ever,2020,,244
https://openalex.org/W3124228608,Innovation Strategy of Private Firms,2017,"We compare innovation strategies of public and private firms based on a large sample over the period 1997–2008. We find that public firms’ patents rely more on existing knowledge, are more exploitative, and are less likely in new technology classes, while private firms’ patents are broader in scope and more exploratory. We investigate whether these strategies are due to differences in firm information environments, CEO risk preferences, firm life cycles, corporate acquisition policies, or investment horizons between these two groups of firms. Our evidence suggests that the shorter investment horizon associated with public equity markets is a key explanatory factor.",244
https://openalex.org/W3124955803,Should securities regulation promote equity crowdfunding?,2017,"In this paper, we show that too strong investor protection may harm small firms and entrepreneurial initiatives, which contrasts with the traditional “law and finance” view that stronger investor protection is better. This situation is particularly relevant in equity crowdfunding, which refers to a recent financial innovation originating on the Internet that targets small and innovative firms. In many jurisdictions, securities regulation offers exemptions to prospectus and registration requirements. We provide an into-depth discussion of recent regulatory reforms in different countries and discuss how they may impact equity crowdfunding. Building on a theoretical framework, we show that optimal regulation depends on the availability of an alternative early-stage financing such as venture capital and angel finance. Finally, we offer exploratory evidence from Germany on the impact of securities regulation on small business finance.",244
https://openalex.org/W4293384621,Global Currency Hedging,2010,"ABSTRACT Over the period 1975 to 2005, the U.S. dollar (particularly in relation to the Canadian dollar), the euro, and the Swiss franc (particularly in the second half of the period) moved against world equity markets. Thus, these currencies should be attractive to risk‐minimizing global equity investors despite their low average returns. The risk‐minimizing currency strategy for a global bond investor is close to a full currency hedge, with a modest long position in the U.S. dollar. There is little evidence that risk‐minimizing investors should adjust their currency positions in response to movements in interest differentials.",244
https://openalex.org/W1978574164,Are policy platforms capitalized into equity prices? Evidence from the Bush/Gore 2000 Presidential Election,2005,,243
https://openalex.org/W1987177424,"What Do State-Owned Development Banks Do? Evidence from BNDES, 2002–09",2014,,243
https://openalex.org/W2039439672,Long-Run Stock Returns: Participating in the Real Economy,2003,"In the study reported here, we estimated the forward-looking long-term equity risk premium by extrapolating the way it has participated in the real economy. We decomposed the 1926–2000 historical equity returns into supply factors—inflation, earnings, dividends, the P/E, the dividend-payout ratio, book value, return on equity, and GDP per capita. Key findings are the following. First, the growth in corporate productivity measured by earnings is in line with the growth of overall economic productivity. Second, P/E increases account for only a small portion of the total return of equity. The bulk of the return is attributable to dividend payments and nominal earnings growth (including inflation and real earnings growth). Third, the increase in the equity market relative to economic productivity can be more than fully attributed to the increase in the P/E. Fourth, a secular decline has occurred in the dividend yield and payout ratio, rendering dividend growth alone a poor measure of corporate profitability and future growth. Our forecast of the equity risk premium is only slightly lower than the pure historical return estimate. We estimate the expected long-term equity risk premium (relative to the long-term government bond yield) to be about 6 percentage points arithmetically and 4 percentage points geometrically.",243
https://openalex.org/W2067562502,The choice of equity-selling mechanisms,2004,,243
https://openalex.org/W2097254568,Neighbourhood Social Mix as a Goal of Housing Policy: A Theoretical Analysis,2007,"ABSTRACT Many western European housing policies have tried to increase the residential mix of advantaged and disadvantaged groups. Unfortunately, policymakers have given little consideration to how these groups will interact as neighbours. There are numerous theoretically grounded mechanisms by which the social mix of a neighbourhood may influence socio-economic outcomes of its residents. These mechanisms differ on the basis of which group is generating the social externality in the neighbourhood, whether this externality is positive or negative, whether it affects all residents equally, and whether the marginal externality generated by adding one more member of a particular group is constant, proportional, or is characterized by a threshold effect. This paper demonstrates that a social mix housing policy can be justified only under a circumscribed set of the preceding parameters. Indeed, depending on the mechanism assumed, social efficiency implies that neighbourhoods should be either: equally mixed, have the disadvantaged group dispersed as widely as possible, or rigidly segregated; for other mechanisms, mix becomes irrelevant. Thus, for formulating and justifying a mixed housing policy on either efficiency or equity grounds it is crucial to understand exactly what sort of neighbourhood effect(s) is operating in neighbourhoods.",243
https://openalex.org/W2131833538,Rwanda 20 years on: investing in life,2014,,243
https://openalex.org/W2588607978,Transport equity analysis,2017,"This special issue on Equity and Transport argues that, while transport evaluation remains significant, equity assessment in transport planning is not sufficient and needs to be better understood a...",243
https://openalex.org/W2891745453,What Matters to Individual Investors? Evidence from the Horse's Mouth,2020,"ABSTRACT We survey a representative sample of U.S. individuals about how well leading academic theories describe their financial beliefs and decisions. We find substantial support for many factors hypothesized to affect portfolio equity share, particularly background risk, investment horizon, rare disasters, transactional factors, and fixed costs of stock market participation. Individuals tend to believe that past mutual fund performance is a good signal of stock‐picking skill, actively managed funds do not suffer from diseconomies of scale, value stocks are safer and do not have higher expected returns, and high‐momentum stocks are riskier and do have higher expected returns.",243
https://openalex.org/W3121151953,Explaining the Level of Credit Spreads: Option-Implied Jump Risk Premia in a Firm Value Model,2008,We study whether option-implied jump risk premia can explain the high observed level of credit spreads. We use a structural jump-diffusion firm value model to assess the level of credit spreads generated by option-implied jump risk premia. Prices and returns of equity index and individual options are used to estimate the jump parameters. We further calibrate the model to historical information on default risk and the equity premium. The results show that incorporating option-implied jump risk premia brings predicted credit spread levels much closer to observed levels. The introduction of jumps also helps to improve the fit of the volatility of credit spreads and equity returns.,243
https://openalex.org/W3121501459,Are Daily Cross-Border Equity Flows Pushed or Pulled?,2004,"We investigate the conditions under which an intertemporal equilibrium model based on investors' portfolio decisions can explain the dynamics of high-frequency equity flows. Our model shows that, when there are barriers to international investment and when the expectations of foreign investors are more extrapolative than those of domestic investors (either due to foreigners being less informed or for behavioral reasons), unexpectedly high worldwide or local stock returns lead to net equity inflows in small countries. We investigate these predictions using daily data on net equity flows for nine emerging-market countries. Equity flows are positively related to host-country stock returns as well as market performance abroad at daily frequencies. Though these effects are remarkably robust at the daily frequency, they dissipate quickly.",243
https://openalex.org/W3121542307,Leverage Constraints and the International Transmission of Shocks,2010,"Recent macroeconomic experience has drawn attention to the importance of interdependence among countries through financial markets and institutions, independently of traditional trade linkages. This paper develops a model of the international transmission of shocks due to interdependent portfolio holdings among leverage‐constrained investors. In our model, without leverage constraints on investment, financial integration itself has no implication for international macro comovements. When leverage constraints bind, however, the presence of these constraints in combination with diversified portfolios introduces a powerful financial transmission channel that results in a positive comovement of production, independently of the size of international trade linkages. In addition, the paper shows that with binding leverage constraints, the type of financial integration is critical for international comovement. If international financial markets allow for trade only in noncontingent bonds, but not equities, then the international comovement of shocks is negative . Thus, with leverage constraints, moving from bond trade to equity trade reverses the sign of the international transmission of shocks.",243
https://openalex.org/W2049066855,Internationally cross-listed stock prices during overlapping trading hours: price discovery and exchange rate effects,2004,,242
https://openalex.org/W2066949602,Long-Term Performance of Seasoned Equity Offerings: Benchmark Errors and Biases in Expectations,2000,"I investigate the long-term performance of firms that issue seasoned equity relative to a variety of benchmarks. I find that these firms significantly underperform all of my benchmarks over the five years following the equity issues. Across SEOs, I find similar levels of underperformance for both small firms and large firms, and both growth firms and value firms. The paper also shows that factor-model benchmarks are misspecified. Hence inferences on SEO underperformance based on such benchmarks are misleading. I also find that SEOs underperform their benchmarks by twice as much within earnings announcement windows as they do outside these windows.",242
https://openalex.org/W2116228024,High-frequency cross-correlation in a set of stocks,2001,The high-frequency cross-correlation existing between pairs of stocks traded in a financial market are investigated in a set of 100 stocks traded in US equity markets. A hierarchical organization of the investigated stocks is obtained by determining a metric distance between stocks and by investigating the properties of the subdominant ultrametric associated with it. A clear modification of the hierarchical organization of the set of stocks investigated is detected when the time horizon used to determine stock returns is changed. The hierarchical location of stocks of the energy sector is investigated as a function of the time horizon.,242
https://openalex.org/W2135112229,Discounting and Clustering in Seasoned Equity Offering Prices,2004,"Abstract An analysis of 4,814 SEOs during 1986–1999 indicates that the average offering ofnew shares is priced at a discount of 3% from the closing price on the day before the issue. Discounts have risen steadily over time, sharply increasing the indirect costs of issuing seasoned equity. There is evidence of increased clustering of offer prices at integers, and of greater importance in the analyst coverage provided by underwriters. Adjusting for other factors, we find that issues with integer offer prices, and underwriters with highly regarded analysts, are increasingly associated with larger discounts. The rise in discounts is consistent with an increased ability of investment bankers to extract rents from issuing firms.",242
https://openalex.org/W2135182662,Knowledge for better health: a conceptual framework and foundation for health research systems.,2003,"Health research generates knowledge that can be utilized to improve health system performance and, ultimately, health and health equity. We propose a conceptual framework for health research systems (HRSs) that defines their boundaries, components, goals, and functions. The framework adopts a systems perspective towards HRSs and serves as a foundation for constructing a practical approach to describe and analyse HRSs. The analysis of HRSs should, in turn, provide a better understanding of how research contributes to gains in health and health equity. In this framework, the intrinsic goals of the HRS are the advancement of scientific knowledge and the utilization of knowledge to improve health and health equity. Its four principal functions are stewardship, financing, creating and sustaining resources, and producing and using research. The framework, as it is applied in consultation with countries, will provide countries and donor agencies with relevant inputs to policies and strategies for strengthening HRSs and using knowledge for better health.",242
https://openalex.org/W2158703895,Equity - some theory and its policy implications,2001,"This essay seeks to characterise the essential features of an equitable health care system in terms of the classical Aristotelian concepts of horizontal and vertical equity, the common (but ill-defined) language of ""need"" and the economic notion of cost-effectiveness as a prelude to identifying some of the more important issues of value that policy-makers will have to decide for themselves; the characteristics of health (and what determines it) that can cause policy to be ineffective (or have undesired consequences); the information base that is required to support a policy directed at securing greater equity, and the kinds of research (theoretical and empirical) that are needed to underpin such a policy.",242
https://openalex.org/W2734578522,On the relationship between corporate governance and firm performance: Evidence from GCC countries,2017,,242
https://openalex.org/W2802523174,Demystifying small and medium enterprises’ (SMEs) performance in emerging and developing economies,2018,"Applying the General-to-Specific modelling on World Bank Enterprise Survey data for 266 economies, this paper models five performance indicators based on 80 potential factors derived from firm characteristics, finance, informality, infrastructure, innovation, technology, regulation, taxes, trade and workforce concerning small and medium enterprises (SMEs). We find that the factors vary regarding statistical significance and magnitude between small and medium enterprises. For example, the percent of firms using e-mail to interact with clients/suppliers has a positive effect on the annual employment growth of medium enterprises, but not the case of small enterprises. The proportion of investments financed by equity or stock sales has an adverse impact on small enterprises, while there is no such effect on medium enterprises. We find that more drivers explained the annual employment growth and the percent of firms buying fixed assets compared to capacity utilization, annual labor productivity growth, and real annual sales growth.",242
https://openalex.org/W2912147838,State of the World's Cities 2012/2013: Prosperity of Cities,2013,"The city is the home of prosperity. It is the place where human beings find satisfaction of basic needs and access to essential public goods. The city is also where ambitions, aspirations and other material and immaterial aspects of life are realized, providing contentment and happiness. It is a locus at which the prospects of prosperity and individual and collective well-being can be increased. However, when prosperity is restricted to some groups, when it is used to pursue specific interests, or when it is a justification for financial gains for the few to the detriment of the majority, the city becomes the arena where the right to shared prosperity is claimed and fought for. As people in the latter part of 2011 gathered in Cairo’s Tahrir Square, in Madrid’s Puerta del Sol, in front of London’s St Paul’s cathedral, or in New York’s Zuccotti Park, they were not only demanding more equality and inclusion; they were also expressing the need for prosperity to be shared across all segments of society. 
What this new edition of State of the World’s Cities shows is that prosperity for all has been compromised by a narrow focus on economic growth. UN-Habitat suggests a fresh approach to prosperity beyond the solely economic emphasis, including other vital dimensions such as quality of life, adequate infrastructures, equity and environmental sustainability. The Report proposes a new tool – the City Prosperity Index – together with a conceptual matrix, the Wheel of Prosperity, both of which are meant to assist decision makers to design clear policy interventions. The Report advocates for the need of cities to enhance the public realm, expand public goods and consolidate rights to the 'commons' for all as a way to expand prosperity. This comes in response to the observed trend of enclosing or restricting these goods and commons in enclaves of prosperity, or depleting them through unsustainable use. The Report maps out major policy steps to promote a new type of city – the city of the twenty-first century – that is a 'good', people-centred city. One that is capable of integrating the tangible and more intangible aspects of prosperity, and in the process shedding off the inefficient, unsustainable forms and functionalities of the city of the previous century. By doing this, UN-Habitat plays a pivotal role in ensuring that urban planning, legal, regulatory and institutional frameworks become instruments of prosperity and well-being.",242
https://openalex.org/W3124645992,"Underwriter networks, investor attention, and initial public offerings",2016,,242
https://openalex.org/W1587887424,Gower and Davies' principles of modern company law,2003,"Part One - Introductory Types and functions of Companies Advantages and Disadvantages of Incorporation Sources of Company Law and the Company's Constitution Formation Procedures Promoters Overseas Companies, Community Law and Jurisdictional Migration Part Two - Separate Legal Personality and Limited Liability Corporate Actions Limited Liability and Lifting the Veil at Common Law Statutory Exceptions to Limited Liability Disqualification of Directors Legal Capital and Minimal Capital Dividends and Distributions Capital Maintenance Part Three - Corporate Governance: The Board and Shareholders The Board Shareholder Decision Making Directors' Duties The Derivative Claim and Personal Actions Against Directors Breach of Corporate Duties: Administrative Remedies Part Four - Corporate Governance - Majority and Minority Shareholders Controlling Members' Voting Unfair Prejudice Part Five - Public Information about the Company Annual Accounts and Reports Audits and Auditors Part Six - Equity Appendices",241
https://openalex.org/W2007659572,New Evidence on the Determinants of Bank Risk,2006,,241
https://openalex.org/W2041498311,Making urban road pricing acceptable and effective: searching for quality and equity in urban mobility,2001,,241
https://openalex.org/W2071605270,Women academics and research productivity: an international comparison,2015,"In the prestige economy of higher education, research productivity is highly prized. Previous research indicates, however, a gender gap with respect to research output. This gap is often explained by reference to familial status and responsibilities. In this article, we examine the research productivity gender gap from an international perspective by undertaking a gendered analysis of the Changing Academic Profession Survey. We suggest that family is not, in all cases, operating as a form of negative equity in the prestige economy of higher education. In addition, we argue that an over-reliance on an explanatory framework that positions family-related variables as central to the research productivity gender gap might well be drawing our attention from significant structural and systemic discriminatory practices within the profession.",241
https://openalex.org/W2093049185,Labour Relations and Asset Returns,2002,"This paper proposes a dynamic GE model with standard business cycle properties that also achieves a satisfactory replication of the major financial stylized facts. We ride on two major ideas. First, we show that operating leverage, originating in the priority status of wage claims given the observed business cycle characteristics of the latter, magnifies the risk prop-erties of the residual payments to firm owners and justifies a substantial risk premium. Further we build on the observation that the low frequency variations in income shares constitute a significant source of risk, one that is unlikely to be insurable. When we price this risk in an incomplete market framework, we obtain a GE model with return volatilities close to obser-vations and a sizable equity premium. This is accomplished in a world of low risk aversion and standard utility function but with agent heterogeneity. Workers with restricted access to financial markets are insured by firms and the consumption and preferences of firm owners solely determine the pricing kernel. 1.",241
https://openalex.org/W2126767157,Second Births and the Second Shift: A Research Note on Gender Equity and Fertility,2004,"In a set of propositions on fertility transition, Peter McDonald recently proposed that the decline from replacement‐level fertility to low fertility is associated with a combination of high levels of gender equity in individual‐oriented institutions, such as education and market employment, and low levels of gender equity in the family and family‐oriented institutions. Similarly, the “second shift,” or the share of domestic work performed by formally employed women, forms a critical piece of current cross‐national explanations for low fertility. Building on this scholarship, the authors explore whether there is empirical evidence at the individual level for a relationship between gender equity at home, as indicated by the division of housework among working couples with one child, and the transition to a second birth. Results, based on a sample of US couples, indicate a U‐shaped relationship between gender equity and fertility. Both the most modern and the most traditional housework arrangements are positively associated with fertility. This empirical test elaborates the family‐fertility relationship and underscores the need to incorporate family context, including gender equity, into explanations for fertility change.",241
https://openalex.org/W2150975504,Managing Hotel Brand Equity,2000,Here is how marketers can build a numerical index to gauge customers' perceptions of a hotel brand.,241
https://openalex.org/W2160956406,"What's Love Got To Do With It? Equality, Equity, Commitment and Women's Marital Quality",2006,"The companionate theory of marriage suggests that egalitarianism in practice and belief leads to higher marital quality for wives and higher levels of positive emotion work on the part of husbands. Our analysis of women's marital quality and men's marital emotion work provides little evidence in support of this theory. Rather, in examining women's marital quality and men's emotional investments in marriage, we find that dyadic commitment to institutional ideals about marriage and women's contentment with the division of household tasks are more critical. We also show that men's marital emotion work is a very important determinant of women's marital quality. We conclude by noting that “her” marriage is happiest when it combines elements of the new and old: that is, gender equity and normative commitment to the institution of marriage.",241
https://openalex.org/W2782993463,Work as an Inclusive Part of Population Health Inequities Research and Prevention,2018,"Despite its inclusion in models of social and ecological determinants of health, work has not been explored in most health inequity research in the United States. Leaving work out of public health inequities research creates a blind spot in our understanding of how inequities are created and impedes our progress toward health equity. We first describe why work is vital to our understanding of observed societal-level health inequities. Next, we outline challenges to incorporating work in the study of health inequities, including (1) the complexity of work as a concept; (2) work's overlap with socioeconomic position, race, ethnicity, and gender; (3) the development of a parallel line of inquiry into occupational health inequities; and (4) the dearth of precise data with which to explore the relationships between work and health status. Finally, we summarize opportunities for advancing health equity and monitoring progress that could be achieved if researchers and practitioners more robustly include work in their efforts to understand and address health inequities.",241
https://openalex.org/W2889607590,"Zero Tolerance, Suspension, and Expulsion: Questions of Equity and Effectiveness",2013,"There can be no question that schools need sound disciplinary systems to maintain school safety and promote student learning. Indeed, in the face ofmultiple-victim homicides in the late 1990s, schools have been increasingly motivated to address issues of disruption and violence. Pressure from teachers who are concerned about the safety of their classrooms (Public Agenda, 2004) and from parents who wish to ensure school safety (Pew Research Center, 2000) have motivated schools and communities to search formethods that can promote safe school climates maximally conducive to learning.",241
https://openalex.org/W3121659613,"Earnings Manipulation, Pension Assumptions, and Managerial Investment Decisions",2006,"Managers appear to manipulate firm earnings through their characterizations of pension assets to capital markets and alter investment decisions to justify, and capitalize on, these manipulations. Managers are more aggressive with assumed long-term rates of return when their assumptions have a greater impact on reported earnings. Firms use higher assumed rates of return when they prepare to acquire other firms, when they are near critical earnings thresholds, and when their managers exercise stock options. Changes in assumed returns, in turn, influence pension plan asset allocations. Instrumental variables analysis indicates that 25 basis point increases in assumed rates are associated with 5 percent increases in equity allocations.",241
https://openalex.org/W3122522683,"Poverty, Equity, Human Rights and Health",2007,"Those concerned with poverty and health have sometimes viewed equity and human rights as abstract concepts with little practical application, and links between health, equity and human rights have not been examined systematically.Examination of the concepts of poverty, equity, and human rights in relation to health and to each other demonstrates that they are closely linked conceptually and operationally and that each provides valuable, unique guidance for health institutions' work.Equity and human rights perspectives can contribute concretely to health institutions' efforts to tackle poverty and health, and focusing on poverty is essential to operationalizing those commitments.Both equity and human rights principles dictate the necessity to strive for equal opportunity for health for groups of people who have suffered marginalization or discrimination.Health institutions can deal with poverty and health within a framework encompassing equity and human rights concerns in five general ways: (1) institutionalizing the systematic and routine application of equity and human rights perspectives to all health sector actions; (2) strengthening and extending the public health functions, other than health care, that create the conditions necessary for health; (3) implementing equitable health care financing, which should help reduce poverty while increasing access for the poor; (4) ensuring that health services respond effectively to the major causes of preventable ill-health among the poor and disadvantaged; and (5) monitoring, advocating and taking action to address the potential health equity and human rights implications of policies in all sectors affecting health, not only the health sector.",241
https://openalex.org/W3122731611,"Financing Innovation and Growth: Cash Flow, External Equity and the 1990s R&D Boom",2008,"The financing of R&D provides a potentially important channel to link finance and economic growth, but there is no direct evidence that financial effects are large enough to impact aggregate R&D U.S. firms finance R&D from volatile sources: cash flow and stock issues. We estimate dynamic R&D models for high-tech firms and find significant effects of cash flow and external equity for young, but not mature, firms. The financial coefficients for young firms are large enough that finance supply shifts can explain most of the dramatic 1990s R&D boom, which implies a significant connection between finance, innovation, and growth.",241
https://openalex.org/W4281626861,The minimum land area requiring conservation attention to safeguard biodiversity,2022,"Ambitious conservation efforts are needed to stop the global biodiversity crisis. In this study, we estimate the minimum land area to secure important biodiversity areas, ecologically intact areas, and optimal locations for representation of species ranges and ecoregions. We discover that at least 64 million square kilometers (44% of terrestrial area) would require conservation attention (ranging from protected areas to land-use policies) to meet this goal. More than 1.8 billion people live on these lands, so responses that promote autonomy, self-determination, equity, and sustainable management for safeguarding biodiversity are essential. Spatially explicit land-use scenarios suggest that 1.3 million square kilometers of this land is at risk of being converted for intensive human land uses by 2030, which requires immediate attention. However, a sevenfold difference exists between the amount of habitat converted in optimistic and pessimistic land-use scenarios, highlighting an opportunity to avert this crisis. Appropriate targets in the Post-2020 Global Biodiversity Framework to encourage conservation of the identified land would contribute substantially to safeguarding biodiversity.",241
https://openalex.org/W1490100657,Assessing the Value Relevance of Accounting Data After the Introduction of IFRS in Europe,2010,"Abstract Since 2005, European‐listed companies have been required to prepare their consolidated financial statements in accordance with the International Financial Reporting Standards (IFRS). We examine whether value relevance increased following the introduction of IFRS, using a sample of 3,721 companies listed on five European stock exchanges: Frankfurt, Madrid, Paris, London, and Milan. We find mixed evidence of an increase in value relevance. However, the influence of earnings on share price increased following the introduction of IFRS in Germany, France, and the United Kingdom, while the influence of book value of equity decreased (except for the United Kingdom).",240
https://openalex.org/W1515643535,Doing Multicultural Education for Achievement and Equity,2012,"Doing Multicultural Education for Achievement and Equity, a hands-on, reader-friendly multicultural education textbook, actively engages education students in critical reflection and self-examination as they prepare to teach in increasingly diverse classrooms. In this engaging text, Carl A. Grant and Christine E. Sleeter, two of the most eminent scholars of multicultural teacher education, help pre-service teachers develop the tools they will need to learn about their students and their students’ communities and contexts, about themselves, and about the social relations in which schools are embedded. Doing Multicultural Education for Achievement and Equity challenges readers to take a truly active and ongoing role in promoting equity within education and helps to guide them in becoming highly qualified and fantastic teachers. Features and updates to this much-anticipated second edition include: Reflection boxes that encourage students to actively engage with the text and concepts, along with downloadable templates available on Routledge.com ""Putting It into Practice"" activities that offer concrete suggestions for really ""doing"" multicultural work in the classroom Fictional vignettes that illustrate the real issues teacher education students face and the ways their own cultural attitudes can impact their response New coverage of issues pertaining to student achievement, federal and state policy, and socioeconomic connections between the current economy and educational funding A more comprehensive discussion about the different social movements that have affected education in the past and present",240
https://openalex.org/W1541009186,Governing climate change,2011,"1. Introduction 2. Governing Climate Change: A Brief History 3. Governance for Whom? Equity, Justice and the Politics of Sustainable Development 4. Between Global and Local: Governing Climate Change Transnationally 5. Communities and the Governing of Climate Change 6. The Private Governance of Climate Change 7. Conclusion",240
https://openalex.org/W2047199805,"Alternative flotation methods, adverse selection, and ownership structure: evidence from seasoned equity issuance in the U.K.",2000,,240
https://openalex.org/W2102639448,"Accountability, Standards, and the Growing Achievement Gap: Lessons from the Past Half‐Century",2006,"The rise of accountability policies during the early 1990s coincided with an increase in the achievement gap between white and minority students, reversing decades of steady improvement in outcome equity. This article explores the policies that helped to reduce the achievement gap before 1990, the effects of the subsequent shift toward accountability, and what can be learned from past successes to guide the future development of accountability systems. An extensive review of research suggests that pre‐1990s reductions in the achievement gap occurred because minority students were exposed to greater resources and academic content. We find little evidence that most forms of accountability have placed any downward pressure on the achievement gap, suggesting that the upward trend in the gap during the 1990s may be more than a coincidence. The few forms of accountability that have apparently helped to improve equity, especially promotion‐graduation exams for students, have in common with past successful policies the effect of increasing student exposure to resources and/or content. This suggests that accountability can help to improve educational equity but that such a change must be based on some basic assumptions that are inconsistent with much of the current reform movement. Specifically, A Nation at Risk has important lessons for No Child Left Behind and state‐level accountability programs.",240
https://openalex.org/W2102995209,Global health ethics: the rationale for mutual caring,2003,"Despite spectacular twentieth century scientific and technological progress, the world is more inequitable than it was fifty years ago. This is evident both in terms of access to health care for individuals, and in relation to the health of whole populations. Disparities in wealth and health within and between nations are widening inexorably and the rapidly expanding global economy has failed to reduce poverty among those with little if any access to health care. In this context the Universal Declaration of Human Rights remains an unrealized aspiration for the majority of the world's people. Given these realities, no single discipline, or body of knowledge is likely to make much difference. For example, approaches based only on neo—liberal economics, as exemplified by the structural adjustment programmes of the World Bank, have not been successful in promoting health equity. The authors believe that an interdisciplinary approach is required, and that bioethics, an interdisciplinary field, can make a contribution towards improving health globally. To do this, the scope of bioethics should be expanded towards a results—oriented global health ethics, based upon widely shared and foundational values that could be carried forward through five transformational approaches.",240
https://openalex.org/W2116051226,Under which conditions does ICT have a positive effect on teaching and learning? A Call to Action,2011,"Abstract ‘Under which conditions does ICT have a positive effect on teaching and learning?’ This was the leading question of the International EDUsummIT in The Hague, the Netherlands. The bases for the discussion were the scholarly findings of the International Handbook of Information Technology in Primary and Secondary Education, a synthesis of research in the field of information and communication technology (ICT) in education. Seventy international policymakers, researchers, and practitioners developed a Call to Action, which summarizes the main action points where policy, research, and leadership need to join forces in order to successfully implement ICT in educational practice. These main action points include a view on the role of ICT in 21st century learning; conditions for realizing the potential of multiple technologies to address individual needs of students; better understanding of the relationship between formal and informal learning; the implications of technology for student assessment; the need for models for leadership and teacher learning to successfully implement technology; the potential of ICT for digital equity; and the development of a list of essential conditions to ensure benefit from ICT investments. In this contribution, we present the Call to Action and synthesize the research on which the Call is based.",240
https://openalex.org/W2888329004,Does Urban Agriculture Improve Food Security? Examining the Nexus of Food Access and Distribution of Urban Produced Foods in the United States: A Systematic Review,2018,"The aim of our review is to critically analyze the urban agriculture and urban food systems literature in order to understand the impact of urban-produced foods on community food security. We examine the role of city planning, food policy, and civic engagement in creating spaces for urban agriculture in cities across the United States, and whether (and how) these spaces promote food justice and food security. Bringing together multidisciplinary literature on access to urban agriculture and the distribution of urban-produced foods in a thematic, systematic review, we point out gaps in the academic research that would benefit from further study. The review integrates academic literature generated from Web of Science searches with gray literature identified through Google Alerts. We find that while there is a strong focus on elucidating the multiple benefits of urban agriculture, there are few studies that robustly measure the impact of urban farms on improving food security in low-income communities. Much of the literature is theoretical, focused on the production potential of urban agriculture, while more work is needed to understand and overcome barriers to access and distribution among communities in need. We conclude with a set of recommendations for researchers, practitioners, and policymakers who seek to create spaces in cities for food justice, equity, access, and sovereignty.",240
https://openalex.org/W2928252825,Transition tensions: mapping conflicts in movements for a just and sustainable transition,2019,"The concept of a ‘just transition’ positions justice concerns of workers, front-line communities, and other marginalized groups at the center of sustainability efforts. However, related scholarship has largely neglected conflicts that arise between sustainability and justice goals. A framework is developed to identify three main tensions that planners and activists may encounter in efforts to advance a just transition. First, the ‘sustainability-inclusivity’ tension involves conflicts between rapid and bold policy action in time-sensitive contexts and inclusive governance processes. Second, the ‘sustainability-recognition’ tension involves conflicts between sustainability performance and recognition of diverse value systems and rights. Third, the ‘sustainability-equity’ tension involves conflicts between achieving sustainability performance and equitable distribution of benefits and burdens. Identifying and intentionally responding to such tensions is crucial to advance a just transition in the context of growing domestic and international inequality, the erosion of worker rights, and a warming climate.",240
